MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
18.7,20.7,0.4,NA,0,S,SSE,17,6,77,78,1013.3,1012.6,19.6,19.7,No,No
21.5,33.5,0,W,37,E,E,2,11,71,34,1016.8,1012.1,23.4,30.9,No,Yes
13.8,22,0.2,NW,59,NNW,WNW,31,17,62,32,1006.8,1005.9,17.4,21.6,No,No
15.4,22.2,0,NA,0,0,0,0,0,62,56,1022,1019.3,18.2,21.1,No,No
10.3,21.1,0,W,41,W,S,24,9,66,53,1026.3,1023.8,12.2,20.7,No,No
17.4,25.9,1.8,NA,0,W,NE,7,17,81,60,1011.2,1006.3,19.5,24.9,Yes,No
9,21.9,0,NA,0,W,S,24,17,53,36,1018.8,1015.8,12,20.7,No,No
8.3,18.4,0,W,30,W,WNW,19,9,69,39,1016.4,1014,10.5,17.7,No,No
10.4,21.6,0,W,26,W,WNW,15,9,69,40,1025.4,1021.6,13.1,20.5,No,No
12.9,22.6,0.4,SSE,35,WNW,E,11,17,69,66,1020.6,1016,17.3,20.5,No,No
19.3,26.9,0.2,NNE,31,WNW,E,13,20,69,64,1020.3,1018.7,23,25.7,No,No
8.9,17.7,0,W,33,WSW,SSW,19,7,69,42,1019.3,1019.3,10.2,16.8,No,No
14.5,23.2,0,SE,28,WNW,SE,13,15,76,55,1022.1,1021,16.5,20.8,No,No
18.2,27.4,0,NA,0,W,ENE,6,17,82,60,1022.2,1019.2,20.1,26.9,No,No
17.2,27.9,0,NA,0,W,E,9,17,78,41,1010.5,1007.6,18.6,27.6,No,No
17,27.2,19,NA,0,0,NW,0,6,76,38,1008.9,1007.9,20.5,27.1,Yes,No
9.5,21,0,WNW,50,WNW,WNW,11,15,52,34,1017.6,1013.6,13.1,20.4,No,No
14.3,23.8,25.4,S,50,W,S,20,19,74,63,1017.5,1015.5,17.1,21.5,Yes,Yes
19.6,27.2,6.2,WNW,52,N,NE,9,17,64,59,1008.3,1005.6,24.3,26.3,Yes,Yes
15.7,27.8,0,ENE,33,WNW,ESE,11,20,64,52,1016.1,1013,21.6,24.4,No,No
18.9,26.3,0,SSW,31,WNW,E,13,24,82,70,1017.5,1015,21.3,25.1,No,No
13.5,23.4,5.4,SSE,52,WSW,SE,22,26,42,39,1013,1011.8,18.3,21.8,Yes,No
9.9,24,0,W,41,W,SSE,24,4,44,30,1012.9,1011.3,14.7,23.3,No,No
21.6,29.3,1,S,59,E,ENE,4,17,68,55,1013.2,1009.4,26.2,28.4,No,Yes
17.5,25,0,SSE,43,SSW,SSE,15,24,69,39,1014.4,1014.9,20.7,23.8,No,No
19.2,20.8,0.2,NA,0,S,SSE,20,24,85,67,1020.8,1022.5,19.3,20.4,No,No
13.7,18.4,68.4,W,59,W,WSW,28,28,59,43,999.8,998.4,14.9,17.9,Yes,No
16.4,24.6,0,NA,0,NNW,ENE,6,22,69,54,1020.1,1017.1,20.5,24,No,No
13.6,21.5,0,W,24,W,E,13,9,72,56,1027.3,1024,15.5,20.8,No,No
18.3,20.8,3,NA,0,S,SSE,24,28,84,58,1017.7,1019.2,18.4,20.1,Yes,No
19.1,29.1,0,ENE,35,W,NE,6,17,65,49,1018.9,1014.6,23.5,27.4,No,No
25,41.3,0,NA,0,NW,SSE,26,6,28,17,1007.8,1005.4,31.9,39.9,No,Yes
11,24.5,2.4,NA,0,W,W,9,39,82,34,1004.1,1001.3,16.2,21.2,Yes,No
14,19,3.8,SSE,37,SSE,SSE,17,19,82,53,0,1026.2,14.7,17.1,Yes,No
17.8,22.7,2,SSW,37,S,SSE,13,19,72,67,1013.3,1009.8,20.1,21.3,Yes,Yes
16.2,30.9,0,WSW,44,WNW,W,15,24,44,22,1007.6,1003.7,21.1,29.6,No,No
19,26.9,0,NA,0,E,ENE,11,9,60,56,1009.3,1008.4,23.8,26,No,No
15.8,23.2,0,NE,44,W,NE,11,24,67,51,1020,1016.2,18.7,22.2,No,No
15.7,22,0,SSE,30,E,ESE,13,17,59,55,1020.3,1018.5,18.7,20.5,No,No
21.7,28.5,0,S,50,WSW,ENE,4,20,70,64,1008,1006.9,24.3,27.2,No,No
20.7,33.1,0,NA,0,SSW,E,6,15,72,67,1009.9,1005.1,23.7,26.1,No,No
9.5,19.4,0,NA,0,W,WSW,24,15,57,32,1025.9,1023.6,10.8,18.9,No,No
8,19.2,3,W,22,WNW,NNE,13,7,94,45,1029.6,1026.1,9.3,17.5,Yes,No
18.3,25,0,ESE,31,WNW,ESE,9,20,84,54,1023.7,1022,20.7,24,No,Yes
12.9,17.1,3,NA,0,N,NE,11,4,88,87,1009.5,1004.7,15.8,16.2,Yes,Yes
13.4,26.9,0,NA,0,W,ESE,9,15,58,33,1016,1013.5,18.5,24.8,No,No
18.5,25.5,0,ENE,31,N,E,2,22,71,52,1021.9,1018.8,21.2,24.5,No,No
11.7,22.9,0,WNW,24,W,E,15,13,82,51,1028.7,1025.3,13.7,21.5,No,No
19.9,22.8,0,NA,0,SSE,SSE,28,30,62,68,1021,1022.6,21.4,20.4,No,No
18.1,20.4,5.2,SSE,48,S,SSE,22,28,78,77,1014.7,1012.1,18.7,18.6,Yes,Yes
22.7,26.6,0,E,24,E,E,9,19,70,70,1007.4,1005.5,24.6,24.9,No,No
11,24.2,0,WNW,30,W,WNW,9,15,92,45,1024.6,1019.8,11.5,23.9,No,No
8.3,19.4,0,W,26,WNW,W,15,11,87,44,1032.6,1029.2,9.7,19,No,No
10.9,20.7,0,WNW,31,WNW,WNW,15,15,65,40,1011.4,1009.2,13.8,20.2,No,No
10,16.7,5,SSE,41,W,W,17,9,93,90,1016.3,1014.8,10.6,13.8,Yes,Yes
19.9,23.3,27.6,SSE,54,SE,S,19,20,87,86,1015.2,1013.1,21.5,20.9,Yes,Yes
11.8,20.7,0,W,78,N,WSW,20,39,54,37,1005.3,1000.6,14.2,18.5,No,No
13.1,20.7,5,WSW,44,SSW,ESE,28,24,44,34,1014.5,1014.4,14.8,19.3,Yes,No
20.5,24.2,0,NA,0,E,E,15,20,58,54,1017.5,1016.9,21.6,23.5,No,No
20.3,26.1,0,NE,37,NE,E,15,28,71,63,1015,1010.4,22.8,25.5,No,No
6.6,21.3,0,W,67,NNW,NNE,11,22,49,22,1007.6,999.6,11.9,20.7,No,No
8.8,18.2,4.4,SSW,52,W,S,17,26,72,57,1021.8,1021.7,13.2,16.7,Yes,Yes
12.2,22.5,0,W,52,NW,W,11,30,56,34,1014.3,1010.2,16.2,21.9,No,No
13.5,20,1,NA,0,WNW,WSW,20,17,78,50,1017.3,1016.3,15.2,19.7,No,No
13.9,19.3,20.4,W,31,W,NW,15,2,92,79,1019.9,1016.1,14.6,17.6,Yes,No
9.2,17.5,0,NA,0,W,S,20,19,52,40,1021.8,1022.3,12.3,16.5,No,No
17.7,21.8,29.8,ESE,44,SSW,NE,19,2,89,90,1023.2,1021.5,17.8,17.7,Yes,Yes
11.6,21.4,0,WSW,33,W,E,22,11,60,43,1021.3,1018.9,14,19.7,No,No
20.3,26.1,0,NA,0,W,E,2,19,78,68,1011.6,1010.2,22.4,25.1,No,No
13.4,21,0.2,W,46,W,WSW,28,26,41,29,1014,1012.5,15.3,20.4,No,No
17.3,23,34,ESE,31,SE,ESE,13,22,65,59,1019.4,1017.7,21.8,22,Yes,No
13.2,23.4,0.2,ESE,24,W,ENE,17,15,69,42,1026.2,1023.9,17.1,23.2,No,No
12.2,20.5,0,WSW,44,WSW,SE,28,24,33,31,1018.6,1017.1,15.6,18.4,No,No
10.3,18,0,NA,0,NW,W,19,33,48,33,1003.5,1000.7,13.8,16.4,No,No
16.6,25.6,0,NE,37,W,ENE,15,28,69,58,1019.1,1015.1,20.2,24.9,No,No
17,22,0,SSE,50,SSW,SSE,15,22,66,59,1025.1,1024.7,19.8,20.1,No,Yes
16.8,21.7,0,ENE,43,NE,ENE,11,30,67,58,1019.8,1015.5,19,21.2,No,No
13.6,20.9,0,W,59,N,WNW,7,39,33,25,1009.7,1007,17,19.8,No,No
11.5,18.1,0,NA,0,SW,WNW,17,26,36,24,1008.1,1005.2,14.1,17.2,No,No
9.9,21.1,0,NA,0,W,E,13,13,74,58,1019.5,1014.2,12.2,19,No,No
11.8,24.9,0,NA,0,W,NNE,9,13,84,40,1028,1023.8,13.9,24.1,No,No
19.6,25.7,2.4,SSW,65,WSW,SSW,19,33,63,49,1012.8,1013.2,20.5,25.5,Yes,No
11.1,28.3,0,NNW,57,NNW,NNW,15,31,28,13,1016,1007.3,20.8,27.5,No,No
21.2,28.5,0,S,37,S,ESE,17,17,78,76,1018.8,1017.7,23.2,26.3,No,No
14.8,23.6,0,NE,35,W,ENE,13,24,62,53,1017.6,1012.8,18.7,22.6,No,No
16.7,21,49.8,SSW,35,W,WSW,15,9,95,83,1006.8,1004.6,17.1,20.7,Yes,Yes
6.1,18.4,0,W,35,W,SSW,22,11,64,56,1023.2,1020.7,8.8,15.6,No,No
19.6,30.3,0,NNE,43,E,NE,11,28,64,56,1014.9,1013.5,25.8,27.6,0,No
9.6,22.8,0,W,35,NNW,WNW,13,9,35,25,1013.7,1012.2,14.5,22.2,No,No
19.6,28.9,0.2,SSW,35,W,ESE,20,19,72,54,1011.5,1010.5,22.8,27.2,No,No
14.7,17.4,12.4,NA,0,WSW,SSW,15,24,81,70,1021.2,1020.3,15.1,16.6,Yes,No
10.9,21.2,0,NE,37,W,NE,11,20,58,53,1030.2,1026.2,17.2,19.6,No,No
19.3,24.7,0,NNE,35,NNE,E,20,17,64,56,1019.4,1015.1,21.2,23.4,No,No
21.3,31.1,1.6,NA,0,W,ENE,11,22,66,55,1011.9,1008.1,25.7,29.2,Yes,No
11.1,24.4,0,NA,0,W,E,20,11,65,46,1021.9,1019.3,14.1,22.6,No,No
12,22.1,0,NW,54,W,WNW,9,30,47,18,1010.5,1008.9,17.2,21.2,No,No
17.8,28.9,2,NNW,41,NNW,E,22,17,63,48,1011.2,1008.1,22.3,26.6,Yes,No
18.2,25.3,3.4,WSW,44,WSW,SSW,15,20,83,28,1012.5,1011.4,18.6,24.3,Yes,No
20.7,28.4,0,E,26,WSW,E,6,20,65,58,1015.8,1014.2,24.6,26.7,No,No
19.9,27.1,4.4,NA,0,N,NE,4,22,78,60,1018.5,1016,23.7,26.6,Yes,No
17.4,24.6,0,NA,0,NE,ENE,19,31,58,57,1013.8,1011.5,23.4,23.9,No,Yes
7.9,19,0,WNW,28,W,ESE,17,17,81,53,1031.6,1026.5,10.5,17.8,No,No
17,27.9,2,SE,33,WNW,ESE,17,24,62,45,1006.3,1004,20.9,26.6,Yes,No
23,30.3,0,NA,0,N,ENE,6,26,77,65,1013,1008.5,25,28.4,No,No
11,15.7,21.8,SSE,63,SSE,SSW,31,28,94,90,1001.8,1005,13.8,13.3,Yes,Yes
16.4,23.9,0,NA,0,WNW,E,9,26,78,53,1017.6,1015.3,18.9,23.7,No,No
10.9,25.4,0,ENE,24,W,E,11,19,61,51,1028.5,1024.7,17.2,21.3,No,No
18.4,26.4,21.8,SSW,31,SSW,ESE,13,20,90,56,1013.5,1013.3,19,23.7,Yes,No
13,22.1,0,ENE,31,W,ENE,22,22,77,69,1030.2,1027.5,15.2,20.8,No,No
15.4,22.4,6.8,NA,0,W,SSE,13,19,84,59,1022.9,1020.5,17.7,20.7,Yes,Yes
20.1,22.2,0.2,SSE,54,S,SSE,28,30,63,50,1016.3,1017.6,21,20.1,No,No
9.4,22.3,0,NA,0,W,NW,15,7,71,34,1018.7,1015.2,12.4,22.2,No,No
13,16.9,3.6,NA,0,W,ESE,13,2,96,89,1030.9,1028,13.9,16.2,Yes,Yes
19.6,27.6,0,SSE,35,WNW,SSE,11,22,87,62,1011.1,1009.5,21,25.6,No,No
17.4,26.4,0,NNE,46,NNE,ENE,9,28,62,50,1010.6,1007.7,22.3,26,No,No
6.6,17.9,0,W,35,W,SSW,17,19,62,64,1032,1029,9.2,15.7,No,Yes
14.4,21.6,1.4,NW,26,W,NE,9,13,88,67,1024.7,1022.1,15.1,19.6,Yes,Yes
20.6,22.9,21,S,33,ESE,S,19,13,96,92,1013.6,1012.6,21.1,21.1,Yes,Yes
8.2,18.9,0,NE,31,WNW,NE,11,20,71,59,1028.3,1025,12.1,18.7,No,No
10.7,24.4,0,WNW,57,NNE,W,20,26,41,34,1010.1,1006.7,17.6,22.6,No,No
18,28.8,0.4,SSW,48,W,NE,7,6,63,60,1013.1,1009.8,22.7,23.3,No,Yes
10.5,19.6,0.8,W,30,W,WNW,17,9,94,54,1021,1017.6,11.3,18.4,No,No
12.4,20.6,0,E,37,W,E,9,20,63,66,1018.4,1013.8,17.9,18.2,No,Yes
15.7,21.2,0,NA,0,W,W,7,28,61,27,1005.8,1004.1,16.5,20.5,No,No
9.9,19.5,34.4,NA,0,W,SSE,24,13,57,44,1020.5,1018.9,11.7,19.1,Yes,No
11.5,16.7,0,WNW,81,NW,WNW,28,33,47,35,1007.1,1003.4,12.1,16.1,No,No
10.1,19.1,0,ENE,37,W,NE,15,26,70,54,1030.9,1027,13.8,18.6,No,No
9.7,18.4,0,NA,0,W,NW,2,6,77,56,1017.5,1010.6,13,18,No,Yes
22.2,28.8,0.8,N,46,NE,ENE,13,26,83,65,1009.9,1007.8,22.7,26.1,No,No
12,25.3,0,W,28,W,ENE,19,13,75,40,1029.4,1027,14.6,23.3,No,No
20.5,26.6,1.4,NA,0,NE,ENE,2,17,72,56,1019.4,1016.7,23.8,25.7,Yes,No
10.7,16.7,0.2,NA,0,W,W,35,22,55,47,1001.5,1002.3,12.2,15,No,No
22.4,29.1,0,NNE,52,NE,NE,11,30,74,61,1010.1,1007,25.8,28.7,No,No
15.4,20.8,17.6,NA,0,0,0,0,0,66,80,1023.6,1023.3,19.6,18.1,Yes,Yes
16.6,26.5,0,NNE,46,NNE,NE,9,19,56,60,1011.7,1005,23.3,25.6,No,No
19.4,28.1,0,SSW,54,S,E,13,17,59,50,1007.4,1004,23.4,26.9,No,No
15.1,18.7,0,SSE,80,SSE,S,30,39,68,40,1016.2,1019.7,15.6,18,No,Yes
17.6,25.6,0.2,ESE,31,W,ESE,9,15,80,53,1027.7,1026.2,20.5,23.6,No,No
20.2,26.2,0,NNE,44,ENE,NE,13,22,80,60,1017.2,1014.5,22.5,25.4,No,No
9.3,19.6,0,NW,35,WSW,WNW,11,22,64,38,1015.5,1011.9,11.9,18.6,No,No
17.3,22.8,13.2,W,69,WNW,W,33,39,51,22,1005.8,1006.9,20.4,20.9,Yes,No
15.3,25.2,0,NNE,46,NNW,NE,20,26,55,55,1018.9,1012.8,21.5,23.3,No,Yes
17.5,28.4,0,WSW,39,E,ENE,2,9,32,32,1004.1,1000.4,22.4,26.9,No,No
20.1,23.2,0.4,W,54,SSW,W,24,31,79,89,1016.4,1015.3,20.3,17.5,No,Yes
14.3,21.7,1.8,NA,0,W,ENE,13,13,89,74,1027.6,1024.4,15.1,20.6,Yes,No
16.6,28.9,0,NNE,37,W,ESE,11,15,56,48,1016.3,1011.9,21.4,26.7,No,No
20.4,29.7,0,NE,48,NE,ENE,2,17,63,59,1015.9,1012.2,26.4,28.1,No,No
11.3,25.2,0,NNW,33,W,NNW,6,20,66,30,1025.4,1021.8,13.9,24.7,No,No
14,26.7,0,NA,0,W,ESE,19,13,69,42,1019.6,1017.2,16.4,23.2,No,No
9.9,21.2,0,NA,0,W,WNW,15,6,80,42,1035.8,1031.6,11.6,20.9,No,No
13.3,22.2,0,W,46,W,W,17,19,71,35,1006.9,1001.9,16.1,21.5,No,Yes
17.1,25.9,0,SSW,44,WNW,S,13,24,70,69,1020.1,1019.1,20.2,21.8,No,Yes
21.7,26.4,0,SSE,52,ENE,NNW,4,6,72,91,1003.8,1006,24.7,20.6,No,Yes
8.5,23.4,0,NW,43,NNW,NNW,17,22,57,38,1016.3,1011.5,14.7,22.6,No,No
10.5,17.5,2.2,NA,0,SW,SSW,26,39,49,48,1018,1019.9,13.8,16.9,Yes,No
16.6,19.4,0,ENE,35,ENE,ENE,20,22,65,70,1020.8,1017.4,17.4,17.8,No,Yes
19.5,30,0,NNE,54,W,ENE,6,24,63,51,1012.1,1009,23.4,28.8,No,No
19.6,27.1,0,E,31,W,E,6,20,68,53,1023.6,1020.9,22.8,25.7,No,No
18.2,26.7,0,NW,39,E,NW,4,22,69,65,1014,1008.8,20.6,21.9,No,Yes
19.6,28,0,ENE,35,W,ENE,7,20,67,49,1020.1,1017.5,22.3,25.5,No,No
14.6,23.9,0,SSW,39,W,SSW,17,15,65,33,1017.5,1016,17.2,23.2,No,Yes
13.2,19.9,0,NA,0,NNW,N,6,4,74,70,1022.9,1020.6,17.3,19.6,No,Yes
15.3,20,6.4,NA,0,W,SSE,4,15,94,75,1025.4,1023.7,16.4,19.6,Yes,Yes
19.1,24.6,1.2,ESE,30,NE,E,2,19,81,59,1018.6,1016.9,20.1,23.8,Yes,Yes
19.5,26.1,0.4,NA,0,WNW,E,2,19,80,70,1014.8,1011.8,22.4,25.7,No,No
12,22,0.2,E,30,WNW,E,13,22,77,62,1010,1006.5,14.4,18.2,No,No
11.6,19.3,28.6,ENE,30,WNW,E,11,15,94,75,1032.8,1030.2,12.9,17.8,Yes,No
22.5,26,2.4,SSW,69,NNE,SSW,19,28,70,88,1007,1007.7,25.2,19.2,Yes,Yes
10.6,24.2,0,ENE,24,W,ENE,15,11,63,35,1026.3,1022.1,14.2,22.7,No,No
19.9,26,0,ENE,43,NNE,NE,17,22,80,65,1013.7,1009.7,21.1,25.1,No,No
12.1,22,2.2,ESE,35,WNW,ESE,11,24,64,71,1016.3,1014,17.7,19.1,Yes,Yes
13.9,21.2,0,NW,52,N,N,11,17,62,61,1019.4,1014.1,18.7,19.9,No,Yes
17.1,24.6,7.2,ENE,39,NE,ENE,2,15,84,68,1010.7,1007.5,19.2,21.7,Yes,No
22.3,26.4,0,NNE,24,NNE,NE,11,17,79,63,1015.5,1013.5,22.8,26.1,No,No
20.5,26.4,0,NE,57,ENE,NE,15,33,63,69,1016.9,1014.8,24.8,25.1,No,No
17.9,19.4,3.4,NA,0,SSW,SSW,6,19,94,89,1011.9,1010.1,18.2,18.7,Yes,Yes
10.1,17,0,SSW,48,WSW,SSW,17,20,61,46,1026.6,1026.4,12.3,16.6,No,No
18.2,27.6,2,NA,0,W,E,9,26,81,72,1004.3,999.3,20.9,23.8,Yes,No
11.8,18.3,4.4,SSW,57,SSW,S,26,24,56,57,1021.2,1022.4,15.9,15.6,Yes,No
7.9,19.3,2.2,W,46,W,W,28,20,49,34,1024.7,1024.2,11.3,18.4,Yes,No
10,19.5,0,NNW,31,N,NE,13,7,57,48,1015.4,1011.3,14.7,17.8,No,No
20.9,27.2,0,ENE,41,WNW,E,4,26,80,65,1012.5,1009.5,23.7,26.8,No,No
17.2,25.4,32.6,ESE,30,SSE,ESE,17,4,89,86,1013.3,1009.3,18.8,20.2,Yes,Yes
11.8,23.3,0,SSE,39,W,SSE,20,24,72,38,1021.5,1020.2,14.9,22.1,No,No
19.6,28.5,0.2,NE,43,W,ENE,11,22,68,46,1016.7,1012.9,23.2,27.6,No,No
15.5,25.4,0.4,NA,0,NW,E,4,19,58,53,1020.1,1019,20.6,24.1,No,No
21.2,29.5,0,E,28,WNW,E,9,11,54,57,1013.2,1012.2,26.5,25.6,No,No
17.7,26,0,NA,0,WNW,E,6,17,68,73,1011.9,1008,22.3,23.1,No,No
7.6,14.9,0,S,93,W,SSW,31,26,42,76,1015.4,1016.6,10.4,12.2,No,Yes
16.3,24,0,NE,44,NNE,ENE,13,30,65,63,1026.2,1022,21.6,23.1,No,No
22.4,36,0,S,57,ESE,ESE,11,9,61,34,1007.2,1004.3,27.5,31.5,No,No
14.3,20.7,2.4,NNE,31,WNW,ENE,15,17,86,61,1026.9,1022.8,15.2,20,Yes,Yes
11.2,27.8,0.2,NNE,31,W,E,13,7,53,40,1026.3,1020.5,18.7,24,No,No
11.5,21.9,0,W,24,0,ESE,0,15,58,60,1022,1018.6,15.4,19.9,No,No
16.7,23.2,0,NA,0,S,E,4,24,77,82,1025.4,1022,18.6,19.7,No,No
15.1,24.2,2,SSE,37,W,SSE,17,17,75,68,1021.8,1019.2,18.9,21.2,Yes,Yes
15.2,24.1,0,ENE,37,E,ENE,11,22,52,44,1022.5,1019.6,21.3,23.3,No,No
19.9,24.9,0,NA,0,NE,NE,17,26,65,64,1016.9,1012.6,22.4,23.3,No,No
6,14.7,0.4,NA,0,W,SSW,28,20,64,69,1028.5,1028.1,8.8,13.6,No,No
11.6,15.6,12.6,ESE,52,SSW,SSW,2,9,93,87,1024.3,1022.7,13.6,14.9,Yes,Yes
16.4,25.4,17.6,S,39,SSW,SSE,17,17,79,55,1011.4,1010.3,20,24.5,Yes,No
13.6,19.4,0,NA,0,W,NE,13,2,90,69,1025.5,1022.1,14.8,19.2,No,No
9.1,20.3,0,W,31,W,W,15,19,83,31,1018,1012.7,10.9,19.7,No,No
12.7,20.1,0,SSE,37,W,S,15,7,56,38,1025.1,1022.1,14.5,19.7,No,No
6.5,19.4,0,WSW,39,W,WSW,19,22,73,0,1027.9,1023.7,8.6,19.2,No,Yes
15,24.1,0,NA,0,NNW,NE,13,20,58,48,1013.1,1010.1,21,23.4,No,No
18.5,25.1,0,NA,0,S,SE,17,20,74,63,1012.1,1011.7,22.2,23.8,No,No
21.9,27.5,0.2,ENE,37,NNE,E,11,26,60,55,1023.4,1021.5,25.6,26.4,No,No
7.4,19,0,W,33,WNW,ENE,17,9,82,53,1022,1017.8,8.9,17.5,No,No
8.9,19.8,4.2,NA,0,W,WNW,19,11,77,32,1012.6,1009.4,11.9,19.6,Yes,No
14.9,25.7,0,NNW,31,NNW,NE,13,15,71,61,1017.7,1013.3,18.4,23.6,No,Yes
11,18.4,0,NA,0,WNW,SSE,17,13,76,53,1026.9,1024.6,12.7,17.1,No,No
8.1,16.5,0,NA,0,W,SW,24,22,78,47,1012.3,1010.3,9.2,14.5,No,Yes
8.7,24.3,0,NA,0,W,NE,11,20,53,35,1014.9,1010.8,14.8,21.9,No,No
18.4,23,6.2,NA,0,SSW,ESE,7,11,92,66,1016.3,1014.5,19.5,22.6,Yes,No
10.1,16.4,31.8,S,54,S,SSE,13,26,91,63,1029.3,1027.8,13.4,15.9,Yes,Yes
22.8,28.3,0,NE,39,N,NE,20,24,70,53,1022,1020.1,24.9,26.9,No,No
20.4,24.8,0,S,59,S,SSW,24,37,76,63,1002.4,1002.9,22.3,23.8,No,Yes
13.8,21.5,0.2,ESE,37,WNW,ESE,11,26,52,57,1025.4,1023.7,17,19.5,No,No
12.6,19.4,0.4,W,24,W,NNW,13,4,88,57,1034.6,1031.5,13.5,19.2,No,No
12.9,28.3,0,NNW,33,N,N,19,11,45,32,1021,1016.2,19.8,26.9,No,Yes
18.6,20.9,16,SSW,65,SSE,SE,17,20,88,83,1013.4,1015.4,19.5,19.4,Yes,Yes
8.8,19.4,0,WSW,48,W,WNW,19,11,57,34,1024.3,1020.5,11.1,19,No,No
13.5,18.7,33.6,NA,0,SE,S,15,11,82,62,1018,1017.6,15.9,18.3,Yes,Yes
6.8,16.3,0,NA,0,W,W,19,30,50,28,1021.7,1018.8,10.7,15.8,No,No
15,21.2,109.4,NW,54,W,WSW,30,15,96,71,1005.4,1005.9,15.6,20.1,Yes,Yes
16.4,21.3,0.6,NA,0,0,0,0,0,44,35,1007.9,1009.7,18.6,20.4,No,No
16.9,27,0,ENE,33,WNW,E,15,20,32,45,1014.1,1011.3,22.5,23.7,No,No
7.5,17.8,0,W,24,W,E,19,17,62,47,1024.3,1019.1,10.1,16,No,No
11,19.2,0,NA,0,W,NE,26,2,80,74,1025.6,1023.9,12.8,18.6,No,No
17.2,22.9,4.2,NA,0,E,0,20,0,69,60,1030.5,1030,20.9,22.5,Yes,No
9.7,19.1,0,W,41,W,S,24,15,59,50,1014.4,1011.6,11.8,16.6,No,No
20.2,22.8,18.8,NA,0,NNE,E,22,20,83,90,1014.2,1011.8,21.4,20.9,Yes,Yes
13.8,19.7,2.8,NA,0,SW,S,20,22,85,71,1025.4,1023.9,15.9,19,Yes,Yes
20.4,29.8,0,SSW,33,SSW,ESE,20,20,70,52,1017.5,1015.3,22.7,29.3,No,No
10.4,21.3,0,NA,0,W,WNW,22,11,80,39,1016.8,1012.8,12.4,20.9,No,No
20.2,27.2,1.6,NA,0,W,ENE,9,22,69,62,1002.7,998.6,23.8,26,Yes,Yes
12.5,25.7,0,W,26,W,ENE,13,15,72,41,1023.2,1021.6,13.9,23,No,No
7.2,17.1,0,NA,0,W,E,15,20,83,58,1023.5,1020.9,9.3,17,No,Yes
12.3,19.8,0,NA,0,W,WSW,39,19,30,25,1015.8,1016.5,14.3,19.5,No,No
20.7,28,0,S,52,SE,SSE,9,26,72,62,1011.9,1010.8,24.7,26.6,No,Yes
11.9,19.2,0.8,NA,0,W,NE,6,15,61,48,1020.3,1016.7769999999999,16.5,19,No,No
19.4,24.6,0.2,NE,39,N,ENE,11,24,81,54,1026.6,1022.4,21.8,24.4,No,No
10.5,17.7,0,NA,0,SSW,SSW,22,31,63,63,1014.5,1013.7,14.5,16.9,No,Yes
17.4,26.7,0,NA,0,WNW,E,9,24,62,52,1019.4,1016.8,21.3,24.2,No,No
17.4,22.9,8.2,S,35,SE,SSE,7,22,85,68,1023.1,1021.8,18.3,20.5,Yes,No
12,27.1,0,W,22,W,E,15,9,68,30,1021.1,1018.9,15.3,26.7,No,No
8.7,17.4,0.4,W,41,W,W,15,20,74,32,1012.6,1009.8,11.3,17,No,No
12.1,24.5,0,W,33,W,E,17,20,31,37,1014.4,1010,16.8,20.9,No,No
8,18.3,0,WSW,43,W,SSW,28,26,54,39,1032.8,1031.2,10.3,17.8,No,No
12.8,14.6,2,SSE,31,W,SSW,11,9,94,92,1031.1,1031.2,12.9,14.2,Yes,Yes
19.6,26.1,3.6,SSE,56,S,SSE,31,39,59,56,1017.4,1017.6,22,23.9,Yes,Yes
17.5,35,0,WNW,80,WNW,WNW,11,46,45,10,1002.2,996.3,24.7,34.2,No,Yes
6,18.6,0,W,30,W,ESE,20,4,66,35,1022.2,1018,7.7,16.6,No,No
15,21.3,0,NNE,46,NNW,NE,4,28,54,54,1027.1,1022,17.8,20.4,No,No
14.4,22.8,0,NA,0,W,E,13,22,34,35,1017.4,1014.8,19.4,20.8,No,No
19.8,26,0.8,ESE,28,SE,ESE,11,20,70,58,1014.7,1014,22.2,24.9,No,No
10.8,20,0.2,SSW,48,SSW,SE,2,17,49,46,1006.5,1005,15.8,18.3,No,Yes
9.6,17.1,0,W,37,WNW,W,7,7,79,93,1020.5,1018.7,12.2,13.7,No,Yes
13.8,23,0,NA,0,WNW,WNW,11,24,46,28,1008.4,1006.2,18.8,22,No,No
8.5,19,0,WNW,30,W,SSE,24,9,77,55,1030,1026.6,10.4,17.9,No,No
17.6,25.1,0,ENE,33,W,ENE,6,20,67,45,1021.6,1017.2,22.3,24.1,No,No
11.1,18.9,0,NA,0,WNW,S,19,22,74,64,1022.4,1022.8,13.5,17.3,No,No
11.3,18.7,8.2,W,43,WNW,WNW,22,24,90,42,1024.9,1020.4,13,17.2,Yes,Yes
5.6,15.3,0,W,39,W,W,20,7,61,45,1021.1,1017,7.4,13.7,No,No
8.5,20.8,0,W,28,W,E,19,9,74,58,1032.6,1029.6,11.6,19.4,No,Yes
11.1,21.9,0,W,33,W,SSE,19,11,59,39,1017.9,1016.5,14.4,20.3,No,No
18.8,32.8,0,NA,0,N,W,6,26,46,17,1010.1,1005.9,25.8,31.6,No,No
